ルシール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ルシール,ルシール,ルシール
セイコチャンカット,1289,1289,10000,名詞,固有名詞,一般,*,*,*,セイコチャンカット,セイコチャンカット,セイコチャンカット
ジャズボーカル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ジャズボーカル,ジャズボーカル,ジャズボーカル
ウンザーシャイネン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウンザーシャイネン,ウンザーシャイネン,ウンザーシャイネン
ウインジャック,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウインジャック,ウインジャック,ウインジャック
ニシキビブラビブレ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ニシキビブラビブレ,ニシキビブラビブレ,ニシキビブラビブレ
イルマティック,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イルマティック,イルマティック,イルマティック
ブーケエスポワール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ブーケエスポワール,ブーケエスポワール,ブーケエスポワール
バトルレジェンダ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,バトルレジェンダ,バトルレジェンダ,バトルレジェンダ
ビックレジーナ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ビックレジーナ,ビックレジーナ,ビックレジーナ
ユウユウジラソーレ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ユウユウジラソーレ,ユウユウジラソーレ,ユウユウジラソーレ
タカマキスリー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,タカマキスリー,タカマキスリー,タカマキスリー
ミザール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ミザール,ミザール,ミザール
プラウサス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,プラウサス,プラウサス,プラウサス
ウォーターアイアイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウォーターアイアイ,ウォーターアイアイ,ウォーターアイアイ
クリノファイヤー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クリノファイヤー,クリノファイヤー,クリノファイヤー
ロケットペンダント,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ロケットペンダント,ロケットペンダント,ロケットペンダント
カリスマイチダイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,カリスマイチダイ,カリスマイチダイ,カリスマイチダイ
トゥルーブルー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,トゥルーブルー,トゥルーブルー,トゥルーブルー
テセウスフォンテン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,テセウスフォンテン,テセウスフォンテン,テセウスフォンテン
レイオブホープ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,レイオブホープ,レイオブホープ,レイオブホープ
ミツバチキャット,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ミツバチキャット,ミツバチキャット,ミツバチキャット
エグゼクティブラン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エグゼクティブラン,エグゼクティブラン,エグゼクティブラン
デンコウメジャー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,デンコウメジャー,デンコウメジャー,デンコウメジャー
ロマンエクスプレス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ロマンエクスプレス,ロマンエクスプレス,ロマンエクスプレス
ディアマンエクラ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ディアマンエクラ,ディアマンエクラ,ディアマンエクラ
シルバーウェーブ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シルバーウェーブ,シルバーウェーブ,シルバーウェーブ
メイショウカミシマ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メイショウカミシマ,メイショウカミシマ,メイショウカミシマ
ロードアライアンス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ロードアライアンス,ロードアライアンス,ロードアライアンス
シゲルナガレボシ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シゲルナガレボシ,シゲルナガレボシ,シゲルナガレボシ
トーセンセルヴィア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,トーセンセルヴィア,トーセンセルヴィア,トーセンセルヴィア
ネオメガミ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ネオメガミ,ネオメガミ,ネオメガミ
フォワードプッシュ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フォワードプッシュ,フォワードプッシュ,フォワードプッシュ
メイショウイモジ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メイショウイモジ,メイショウイモジ,メイショウイモジ
オーシャンブラック,1289,1289,10000,名詞,固有名詞,一般,*,*,*,オーシャンブラック,オーシャンブラック,オーシャンブラック
センボンサクラ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,センボンサクラ,センボンサクラ,センボンサクラ
アンジェラリュール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,アンジェラリュール,アンジェラリュール,アンジェラリュール
スターオブグローリ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スターオブグローリ,スターオブグローリ,スターオブグローリ
ディヴィジョンベル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ディヴィジョンベル,ディヴィジョンベル,ディヴィジョンベル
ジャガーバローズ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ジャガーバローズ,ジャガーバローズ,ジャガーバローズ
フェイクニュース,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フェイクニュース,フェイクニュース,フェイクニュース
マイキーマックイン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マイキーマックイン,マイキーマックイン,マイキーマックイン
ウィップラッシュ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウィップラッシュ,ウィップラッシュ,ウィップラッシュ
サヴォイア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サヴォイア,サヴォイア,サヴォイア
リトルビッグホーン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,リトルビッグホーン,リトルビッグホーン,リトルビッグホーン
ウエノマルダンディ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウエノマルダンディ,ウエノマルダンディ,ウエノマルダンディ
イントゥーザスター,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イントゥーザスター,イントゥーザスター,イントゥーザスター
ユキグミスター,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ユキグミスター,ユキグミスター,ユキグミスター
アズマヘリテージ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,アズマヘリテージ,アズマヘリテージ,アズマヘリテージ
マコトチガネマル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マコトチガネマル,マコトチガネマル,マコトチガネマル
イノセントディーノ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イノセントディーノ,イノセントディーノ,イノセントディーノ
サンマイル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サンマイル,サンマイル,サンマイル
ラパウィラ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ラパウィラ,ラパウィラ,ラパウィラ
マイネルカゲツ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マイネルカゲツ,マイネルカゲツ,マイネルカゲツ
ナックドバイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ナックドバイ,ナックドバイ,ナックドバイ
エクセレントマン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エクセレントマン,エクセレントマン,エクセレントマン
エイシンユカラ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エイシンユカラ,エイシンユカラ,エイシンユカラ
マイネルチューダ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マイネルチューダ,マイネルチューダ,マイネルチューダ
ファルキート,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ファルキート,ファルキート,ファルキート
エイシンユンケル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エイシンユンケル,エイシンユンケル,エイシンユンケル
ルーセントスター,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ルーセントスター,ルーセントスター,ルーセントスター
ジェイケイブラック,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ジェイケイブラック,ジェイケイブラック,ジェイケイブラック
マイネルアストリア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マイネルアストリア,マイネルアストリア,マイネルアストリア
バイーア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,バイーア,バイーア,バイーア
ラフレシアオジョー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ラフレシアオジョー,ラフレシアオジョー,ラフレシアオジョー
ゴールデンヒーラー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ゴールデンヒーラー,ゴールデンヒーラー,ゴールデンヒーラー
グルアーブ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,グルアーブ,グルアーブ,グルアーブ
ホワイトブライド,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ホワイトブライド,ホワイトブライド,ホワイトブライド
リックマーベル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,リックマーベル,リックマーベル,リックマーベル
ヴィシソワーズ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ヴィシソワーズ,ヴィシソワーズ,ヴィシソワーズ
サブノチャンス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サブノチャンス,サブノチャンス,サブノチャンス
パイロイモン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,パイロイモン,パイロイモン,パイロイモン
エバンタイユドール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エバンタイユドール,エバンタイユドール,エバンタイユドール
ニーケススマイル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ニーケススマイル,ニーケススマイル,ニーケススマイル
クラキャノン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クラキャノン,クラキャノン,クラキャノン
プレストレジェーロ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,プレストレジェーロ,プレストレジェーロ,プレストレジェーロ
ベストブラボー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ベストブラボー,ベストブラボー,ベストブラボー
クラファイン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クラファイン,クラファイン,クラファイン
カカンクオン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,カカンクオン,カカンクオン,カカンクオン
クイーンオブロード,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クイーンオブロード,クイーンオブロード,クイーンオブロード
ダイノハンプ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ダイノハンプ,ダイノハンプ,ダイノハンプ
イエローブーケ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イエローブーケ,イエローブーケ,イエローブーケ
オーシンアズキ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,オーシンアズキ,オーシンアズキ,オーシンアズキ
ブルーオニオン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ブルーオニオン,ブルーオニオン,ブルーオニオン
ナモロカ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ナモロカ,ナモロカ,ナモロカ
ベストユエンモン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ベストユエンモン,ベストユエンモン,ベストユエンモン
トレビアンクリール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,トレビアンクリール,トレビアンクリール,トレビアンクリール
トーケンタカハール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,トーケンタカハール,トーケンタカハール,トーケンタカハール
パープルツバメ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,パープルツバメ,パープルツバメ,パープルツバメ
フミタツティンクル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フミタツティンクル,フミタツティンクル,フミタツティンクル
シンデレラストリー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シンデレラストリー,シンデレラストリー,シンデレラストリー
ホクセンキングオー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ホクセンキングオー,ホクセンキングオー,ホクセンキングオー
サンラモン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サンラモン,サンラモン,サンラモン
スマイルナウ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スマイルナウ,スマイルナウ,スマイルナウ
リュウキヒナタ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,リュウキヒナタ,リュウキヒナタ,リュウキヒナタ
エギエネス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エギエネス,エギエネス,エギエネス
ルーセントメジャー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ルーセントメジャー,ルーセントメジャー,ルーセントメジャー
ユウユウカグヤ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ユウユウカグヤ,ユウユウカグヤ,ユウユウカグヤ
ハナノクロコ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ハナノクロコ,ハナノクロコ,ハナノクロコ
スーパーキング,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スーパーキング,スーパーキング,スーパーキング
コスモリボルブ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コスモリボルブ,コスモリボルブ,コスモリボルブ
エイシングラール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エイシングラール,エイシングラール,エイシングラール
ウィンストラテジー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウィンストラテジー,ウィンストラテジー,ウィンストラテジー
ニードアフレンド,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ニードアフレンド,ニードアフレンド,ニードアフレンド
ミッキージェンヌ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ミッキージェンヌ,ミッキージェンヌ,ミッキージェンヌ
ジョーアラモード,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ジョーアラモード,ジョーアラモード,ジョーアラモード
ポヴディーコス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ポヴディーコス,ポヴディーコス,ポヴディーコス
タイセイエルフィン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,タイセイエルフィン,タイセイエルフィン,タイセイエルフィン
ローガンマウンテン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ローガンマウンテン,ローガンマウンテン,ローガンマウンテン
シタベッド,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シタベッド,シタベッド,シタベッド
マルヨソウタ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マルヨソウタ,マルヨソウタ,マルヨソウタ
シルヴィーノ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シルヴィーノ,シルヴィーノ,シルヴィーノ
ショウガフクキタル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ショウガフクキタル,ショウガフクキタル,ショウガフクキタル
プレストマーヴェル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,プレストマーヴェル,プレストマーヴェル,プレストマーヴェル
スレッタ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スレッタ,スレッタ,スレッタ
ボルドーエルプロモ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ボルドーエルプロモ,ボルドーエルプロモ,ボルドーエルプロモ
マドンニーナ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マドンニーナ,マドンニーナ,マドンニーナ
ディーノエナジー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ディーノエナジー,ディーノエナジー,ディーノエナジー
ロアリングルックス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ロアリングルックス,ロアリングルックス,ロアリングルックス
ソーラーフレア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ソーラーフレア,ソーラーフレア,ソーラーフレア
クールシャイン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クールシャイン,クールシャイン,クールシャイン
コネイブル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コネイブル,コネイブル,コネイブル
ハッピータイム,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ハッピータイム,ハッピータイム,ハッピータイム
ウンエンリヒカイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウンエンリヒカイ,ウンエンリヒカイ,ウンエンリヒカイ
サンドエンプレス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サンドエンプレス,サンドエンプレス,サンドエンプレス
ボサノヴァ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ボサノヴァ,ボサノヴァ,ボサノヴァ
イワクニ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イワクニ,イワクニ,イワクニ
グロリアスセプター,1289,1289,10000,名詞,固有名詞,一般,*,*,*,グロリアスセプター,グロリアスセプター,グロリアスセプター
マルカンブロンド,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マルカンブロンド,マルカンブロンド,マルカンブロンド
コバルトウィング,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コバルトウィング,コバルトウィング,コバルトウィング
レッドソルダード,1289,1289,10000,名詞,固有名詞,一般,*,*,*,レッドソルダード,レッドソルダード,レッドソルダード
トーセンブル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,トーセンブル,トーセンブル,トーセンブル
マンガン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,マンガン,マンガン,マンガン
サトノディード,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サトノディード,サトノディード,サトノディード
フレッチャビアンカ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フレッチャビアンカ,フレッチャビアンカ,フレッチャビアンカ
ルージュジャドール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ルージュジャドール,ルージュジャドール,ルージュジャドール
ナックファルコン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ナックファルコン,ナックファルコン,ナックファルコン
キョウワセイヴァー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,キョウワセイヴァー,キョウワセイヴァー,キョウワセイヴァー
ゴールデンチョイス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ゴールデンチョイス,ゴールデンチョイス,ゴールデンチョイス
ビーアイフェリペ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ビーアイフェリペ,ビーアイフェリペ,ビーアイフェリペ
クリノキスミント,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クリノキスミント,クリノキスミント,クリノキスミント
コンバットシリウス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コンバットシリウス,コンバットシリウス,コンバットシリウス
クリノコマンダー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,クリノコマンダー,クリノコマンダー,クリノコマンダー
ソウシュラリクリ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ソウシュラリクリ,ソウシュラリクリ,ソウシュラリクリ
フラッシュベルン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フラッシュベルン,フラッシュベルン,フラッシュベルン
フロマージュリー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フロマージュリー,フロマージュリー,フロマージュリー
メロス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メロス,メロス,メロス
カヤコ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,カヤコ,カヤコ,カヤコ
アオイゴールドワン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,アオイゴールドワン,アオイゴールドワン,アオイゴールドワン
メイショウコウシ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メイショウコウシ,メイショウコウシ,メイショウコウシ
ハチミツプリン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ハチミツプリン,ハチミツプリン,ハチミツプリン
ピエナペリー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ピエナペリー,ピエナペリー,ピエナペリー
ヴィンチトーレ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ヴィンチトーレ,ヴィンチトーレ,ヴィンチトーレ
スマートドラフト,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スマートドラフト,スマートドラフト,スマートドラフト
ガンマハーベ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ガンマハーベ,ガンマハーベ,ガンマハーベ
フルフィリング,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フルフィリング,フルフィリング,フルフィリング
リケアバンペイユ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,リケアバンペイユ,リケアバンペイユ,リケアバンペイユ
スマートアライヴ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スマートアライヴ,スマートアライヴ,スマートアライヴ
チュウワジョーダン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,チュウワジョーダン,チュウワジョーダン,チュウワジョーダン
ナックブライアン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ナックブライアン,ナックブライアン,ナックブライアン
ソラリゼーション,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ソラリゼーション,ソラリゼーション,ソラリゼーション
タプチャン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,タプチャン,タプチャン,タプチャン
カレンブルーローズ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,カレンブルーローズ,カレンブルーローズ,カレンブルーローズ
ワンターゲット,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ワンターゲット,ワンターゲット,ワンターゲット
パワポケトシ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,パワポケトシ,パワポケトシ,パワポケトシ
トッピーカグラ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,トッピーカグラ,トッピーカグラ,トッピーカグラ
エイシンゼータ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エイシンゼータ,エイシンゼータ,エイシンゼータ
モズメルベイユ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,モズメルベイユ,モズメルベイユ,モズメルベイユ
イスラブリーサ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イスラブリーサ,イスラブリーサ,イスラブリーサ
ウインフィエルテ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウインフィエルテ,ウインフィエルテ,ウインフィエルテ
エンジェルスラップ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エンジェルスラップ,エンジェルスラップ,エンジェルスラップ
サンヴェローチェ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サンヴェローチェ,サンヴェローチェ,サンヴェローチェ
サクセスカウジー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サクセスカウジー,サクセスカウジー,サクセスカウジー
ザムト,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ザムト,ザムト,ザムト
サクラパルフェ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,サクラパルフェ,サクラパルフェ,サクラパルフェ
ケンタッキースカイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ケンタッキースカイ,ケンタッキースカイ,ケンタッキースカイ
エピタキシー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エピタキシー,エピタキシー,エピタキシー
スターオブウォリア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スターオブウォリア,スターオブウォリア,スターオブウォリア
スカーレットキング,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スカーレットキング,スカーレットキング,スカーレットキング
ラブバイオレット,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ラブバイオレット,ラブバイオレット,ラブバイオレット
メメニシコリ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メメニシコリ,メメニシコリ,メメニシコリ
コウエイダイヤ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コウエイダイヤ,コウエイダイヤ,コウエイダイヤ
ラブカレン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ラブカレン,ラブカレン,ラブカレン
アイアンマジン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,アイアンマジン,アイアンマジン,アイアンマジン
ヴィントカイゼリン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ヴィントカイゼリン,ヴィントカイゼリン,ヴィントカイゼリン
スカイミニスター,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スカイミニスター,スカイミニスター,スカイミニスター
ヴァンデッタ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ヴァンデッタ,ヴァンデッタ,ヴァンデッタ
ヨシノローズ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ヨシノローズ,ヨシノローズ,ヨシノローズ
イタリアンゴールド,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イタリアンゴールド,イタリアンゴールド,イタリアンゴールド
アースダンスレン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,アースダンスレン,アースダンスレン,アースダンスレン
グレートフォーユー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,グレートフォーユー,グレートフォーユー,グレートフォーユー
アウィウィリオ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,アウィウィリオ,アウィウィリオ,アウィウィリオ
エランフェーヴル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,エランフェーヴル,エランフェーヴル,エランフェーヴル
ラティツィア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ラティツィア,ラティツィア,ラティツィア
メテオファースト,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メテオファースト,メテオファースト,メテオファースト
ゲットザナック,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ゲットザナック,ゲットザナック,ゲットザナック
シャイニングアポロ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シャイニングアポロ,シャイニングアポロ,シャイニングアポロ
ヴァーナルブルーム,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ヴァーナルブルーム,ヴァーナルブルーム,ヴァーナルブルーム
イーサンタイガー,1289,1289,10000,名詞,固有名詞,一般,*,*,*,イーサンタイガー,イーサンタイガー,イーサンタイガー
ブライディール,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ブライディール,ブライディール,ブライディール
ディープアゲイン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ディープアゲイン,ディープアゲイン,ディープアゲイン
ウポポイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ウポポイ,ウポポイ,ウポポイ
ココシルフィード,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ココシルフィード,ココシルフィード,ココシルフィード
テーオーロワ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,テーオーロワ,テーオーロワ,テーオーロワ
ゴールドランタン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ゴールドランタン,ゴールドランタン,ゴールドランタン
ニットウダリア,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ニットウダリア,ニットウダリア,ニットウダリア
カガヤキスバル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,カガヤキスバル,カガヤキスバル,カガヤキスバル
コスモメイゲツ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コスモメイゲツ,コスモメイゲツ,コスモメイゲツ
フクノラヴァル,1289,1289,10000,名詞,固有名詞,一般,*,*,*,フクノラヴァル,フクノラヴァル,フクノラヴァル
レディーシス,1289,1289,10000,名詞,固有名詞,一般,*,*,*,レディーシス,レディーシス,レディーシス
ラピード,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ラピード,ラピード,ラピード
ロードヴォラーレ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ロードヴォラーレ,ロードヴォラーレ,ロードヴォラーレ
オールタイムハイ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,オールタイムハイ,オールタイムハイ,オールタイムハイ
ココリカレドニアン,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ココリカレドニアン,ココリカレドニアン,ココリカレドニアン
メタルメタリカ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,メタルメタリカ,メタルメタリカ,メタルメタリカ
ネヴァートゥマッチ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ネヴァートゥマッチ,ネヴァートゥマッチ,ネヴァートゥマッチ
スペースシップ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,スペースシップ,スペースシップ,スペースシップ
タカミズ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,タカミズ,タカミズ,タカミズ
コパノモナルカ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,コパノモナルカ,コパノモナルカ,コパノモナルカ
シビックアムレット,1289,1289,10000,名詞,固有名詞,一般,*,*,*,シビックアムレット,シビックアムレット,シビックアムレット
ケンマキシム,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ケンマキシム,ケンマキシム,ケンマキシム
ハクサンモンチュ,1289,1289,10000,名詞,固有名詞,一般,*,*,*,ハクサンモンチュ,ハクサンモンチュ,ハクサンモンチュ
